event_id,match_id,team_name,player_name,minute,shot_type,is_goal,statsbomb_xg,predicted_xg,distance,angle
473df22f-d159-4416-a5ce-62838698ea12,3857276,Canada,Mark Anthony Kaye,2,Open Play,0,0.038882375,0.016688779742822686,23.510423220350585,0.3369088287428297
13b63722-8099-4cdf-818a-d2df3036a633,3857276,Morocco,Hakim Ziyech,3,Open Play,1,0.024477394,0.1988926997623557,36.444615514503646,0.21663302373357862
19f400ea-038a-458b-a26a-2a6137a71583,3857276,Morocco,Abdelhamid Sabiri,8,Free Kick,0,0.02207015,0.030474022316846375,33.23853185686757,0.23926542889076297
06924724-9654-4c47-a906-2e4c55b1155f,3857276,Morocco,Sofiane Boufal,9,Open Play,0,0.06158555,0.025151006394226353,15.423683088030561,0.4382961463935991
ac8b083c-950f-4978-8497-8f60b4b4fe6d,3857276,Canada,Tajon Buchanan,14,Open Play,0,0.27914461,0.4239277970494118,8.420213774008356,0.7734171698774888
5c5a5090-a0eb-47cf-bc78-fd124cb45f43,3857276,Morocco,Hakim Ziyech,15,Open Play,0,0.022624016,0.03679210028393125,26.5,0.25651661264432307
fa3e211a-da39-4edb-af18-f1c34dd09874,3857276,Morocco,Youssef En-Nesyri,22,Open Play,1,0.10405799,0.1357662058878218,18.110770276274838,0.3078410960142367
c250176b-5f51-4bfc-8fb0-5ecb47352fe2,3857276,Morocco,Abdelhamid Sabiri,32,Open Play,0,0.09711841,0.08967914247893513,13.418271125595869,0.533081586687886
650fa4d8-6a8d-4340-a0e2-1268ca085d4b,3857276,Morocco,Youssef En-Nesyri,47,Open Play,0,0.094470315,0.08416792357802741,14.803040228277437,0.47941233266080235
4d310ca7-0c38-46f7-8d2d-2b695968dd56,3857276,Canada,Alphonso Davies,57,Open Play,0,0.051903803,0.1668550075416542,14.948244044034075,0.5215308268000646
fffd8564-9064-427c-900c-f59a8163f4ca,3857276,Canada,Atiba Hutchinson,70,Open Play,0,0.086874224,0.1427987833848849,8.132035415564786,0.8940066868990724
c8a3baeb-6a18-4b13-a1ba-07bd5b1f9bc5,3857276,Canada,Alistair Johnston,70,Open Play,0,0.638813,0.6575659294419887,2.0000000000000027,2.466851711366239
4f45c801-4bd5-448e-b985-5d23fd737fbd,3857271,England,Harry Maguire,7,Open Play,0,0.23307544,0.12100225544062357,11.555085460523431,0.30346617353349004
743254c2-073c-4f7b-a0af-c0a6304c36d5,3857271,England,Bukayo Saka,26,Open Play,0,0.028282227,0.01945354869358107,24.316660954991335,0.257007115770597
8f88956e-94ff-460b-afdd-570963d6759a,3857271,England,Mason Mount,29,Open Play,0,0.06697492,0.15699416687216014,11.241441188744437,0.44621134157022424
e32629f1-a105-440c-8bfa-fdfebd076f4a,3857271,England,Harry Maguire,31,Open Play,0,0.06988547,0.09582516775206641,9.525754563287887,0.7937567321667273
09a3d7a3-983e-4c01-a8c1-2b1db7169647,3857271,England,Jude Bellingham,34,Open Play,1,0.08285139,0.11408442505882646,8.246211251235321,0.8884797719201486
c9bdb7ab-5b37-4fea-a46b-5969a3563175,3857271,England,Bukayo Saka,42,Open Play,1,0.061030492,0.033466094568270315,15.970597985047403,0.48898415397487155
d47018bb-61d6-425b-ab3c-fa5982a27e05,3857271,England,Raheem Sterling,45,Open Play,1,0.1885282,0.39019927372320096,9.425497334358543,0.7795987255169973
eb275892-7c32-45cf-b985-aaaa70f0abe3,3857271,Iran,Alireza Jahanbakhsh,55,Open Play,0,0.11232807,0.15269028021124542,16.198765385053264,0.4158117890246291
be726f9e-21ea-4db2-b188-92a93bf619c8,3857271,England,Kieran Trippier,50,Free Kick,0,0.042866398,0.03083420450398975,28.853076092507013,0.25036021587102125
f756b2e3-e4d6-4732-af47-f7a7b53bbe18,3857271,England,Luke Shaw,58,Open Play,0,0.021548782,0.014505485055517787,26.653705183332384,0.24930427043899933
e71b5d22-1492-45e0-b17a-e377d30e6cf4,3857271,Iran,Saeid Ezatolahi Afagh,60,Open Play,0,0.0065368367,0.0174661664131416,36.47862387755328,0.21681742588221256
828aa0c6-95dc-422f-aaa5-fd201e3a5ad9,3857271,England,Bukayo Saka,61,Open Play,1,0.080026746,0.11383057838951234,15.993123522314209,0.45597812310160557
4e3dddd6-1001-4bca-a950-fe89f59cea25,3857271,Iran,Mehdi Taremi,64,Open Play,1,0.065701395,0.1378564513535689,13.04185569618066,0.4910614984329583
e78cbb4c-63d2-4368-8396-0e0acdf33e29,3857271,Iran,Mehdi Torabi,69,Open Play,0,0.045791544,0.042269558848616225,18.208239892971534,0.39620796983387335
98df5d37-d8a0-49e5-af23-7e0605e1ee65,3857271,Iran,Ahmad Nourollahi,69,Open Play,0,0.028478073,0.029005188567685837,22.80087717610882,0.3388690070886789
eb01f465-08f6-4adf-a1b8-865127b41a97,3857271,England,Marcus Rashford,70,Open Play,1,0.40810898,0.259203803566135,12.860015552090129,0.5040810120419702
ba04a55e-9bc0-464d-820f-d32c9f35d18f,3857271,Iran,Mehdi Taremi,76,Open Play,0,0.06202265,0.12744286059406348,20.860728654579642,0.2770577721005741
f220150c-38d7-4456-b5ef-5bf0e70a001e,3857271,England,Marcus Rashford,83,Open Play,0,0.0776978,0.06867203757522504,15.634896865665606,0.37982695246320103
0ae88f68-f153-4cfc-8fdc-68ae1c5c17b8,3857271,England,Jack Grealish,89,Open Play,1,0.6262809,0.4859581953449772,8.000624975587845,0.927195225501383
d1394538-2cec-4547-904f-a529be2af46d,3857271,Iran,Sardar Azmoun,97,Open Play,0,0.35130003,0.2846324186010765,13.155227098001763,0.434037739671837
39236484-ea4c-4c5b-9025-d7aeb7396aae,3857271,Iran,Mehdi Taremi,102,Penalty,1,0.7835,0.79,12.0,0.6435011087932847
364fa937-c38a-4c40-b659-5e2c369263bd,3857296,Croatia,Ivan Perišić,0,Open Play,0,0.03397081,0.032908243295512535,23.555254190944318,0.24862143560121816
e5643de5-fddc-4ce4-88b5-3cb0e3b7ef31,3857296,Belgium,Yannick Ferreira Carrasco,9,Open Play,0,0.05519996,0.02102376492306408,19.103141102970476,0.3250741708396719
e2fdd559-20ee-4568-938b-e0fc4f20d432,3857296,Belgium,Yannick Ferreira Carrasco,10,Open Play,0,0.020840297,0.06884410008841044,11.208925015361643,0.21549913933470952
dfa7a03f-d353-42b6-8eab-0b3c773cab85,3857296,Belgium,Dries Mertens,12,Open Play,0,0.1934709,0.14637236864465583,16.00781059358212,0.45788711169059276
c6a6c1cf-85c6-4f3e-981e-9a08db6494ba,3857296,Belgium,Axel Witsel,24,Open Play,0,0.025340356,0.00792535844316784,27.772288346479478,0.28147929852804243
acb70d12-2cb8-447a-804b-a2f037965fb8,3857296,Croatia,Marcelo Brozović,32,Open Play,0,0.054300383,0.048195476814729174,20.48414020651099,0.38084808220755645
254222dc-6a4a-4e76-8062-a3a8747ae9ca,3857296,Croatia,Marko Livaja,32,Open Play,0,0.104244776,0.14466489419623296,8.190848551890088,0.8847265641154192
e2c8f9fc-08c1-4988-8ec5-49b55a0c299d,3857296,Belgium,Dries Mertens,41,Open Play,0,0.108029366,0.1282436009187567,9.7082439194738,0.30691827673504163
b677a42f-dd8c-4931-baca-5a2bcf0c8c8d,3857296,Croatia,Borna Sosa,44,Open Play,0,0.024362085,0.0185071882569829,28.887713651308573,0.2405755604664017
6d173e6f-fc09-488e-95bc-bd7c0866dc78,3857296,Croatia,Ivan Perišić,48,Open Play,0,0.08771692,0.10506008419047144,11.672617529928752,0.6530780947182746
60f6f1bb-756e-46f6-831e-e805defb3b0c,3857296,Croatia,Josip Juranović,48,Open Play,0,0.041306578,0.023343139670211815,20.44162420161373,0.32453996824521847
526a8e99-85bc-4561-a695-0158650da5f7,3857296,Belgium,Yannick Ferreira Carrasco,47,Open Play,0,0.026916144,0.006026848983874753,22.398660674245676,0.3047946045480109
d3eea860-3d7b-4234-aa28-b83d35f1f927,3857296,Belgium,Romelu Lukaku Menama,48,Open Play,0,0.1189759,0.08877533967974945,6.315853069855248,0.6969984843968922
7f4067cb-9208-4cae-81ec-961e8ffea634,3857296,Croatia,Mateo Kovačić,49,Open Play,0,0.07960723,0.06369622077704074,19.386851214160586,0.34371913029797524
4799713f-dd43-4ede-a5c6-b2ea63f69933,3857296,Croatia,Borna Sosa,49,Open Play,0,0.024012579,0.014265671303321901,25.732858372128035,0.30354561000104363
bcf52ea6-b0d3-4575-9758-ddbb8f479712,3857296,Belgium,Kevin De Bruyne,50,Open Play,0,0.048855886,0.02221221446362647,20.519746587129184,0.3607226100010941
51790588-987a-4e63-b965-b90098c5ebb9,3857296,Croatia,Marcelo Brozović,53,Open Play,0,0.10219261,0.045031535395248706,19.535864454894238,0.40140437004786783
41a28fd2-7a6d-4d11-ab36-662edf29c124,3857296,Croatia,Luka Modrić,53,Open Play,0,0.071706615,0.04406257213915961,19.333132182861632,0.3115112003496757
4d24c4b6-efe8-4170-b8ed-e96e7f386697,3857296,Belgium,Yannick Ferreira Carrasco,59,Open Play,0,0.09935363,0.3706593909298846,8.095060222135476,0.8605852020577147
6ffaa2e9-dde1-4e99-b913-008e8f6c8b0e,3857296,Belgium,Romelu Lukaku Menama,59,Open Play,0,0.19960539,0.21199012592615663,10.606601717798211,0.6567964514160844
90fa222e-7214-4251-907e-4c13dea0e5bc,3857296,Belgium,Romelu Lukaku Menama,61,Open Play,0,0.30245224,0.34309386846385753,7.212489168102791,0.9926402321498529
e9af7197-0724-4ef3-b17e-07da8e6cac98,3857296,Croatia,Luka Modrić,67,Open Play,0,0.07160131,0.12210251155704772,13.337541002748592,0.5814455082392267
e96a5916-d1e2-4b7d-9a7f-b103be833574,3857296,Belgium,Kevin De Bruyne,68,Open Play,0,0.0061408128,0.015753933857714546,21.949259668608413,0.1382371297094366
aa3fc28f-fc81-42e2-834e-3ae8e92a0da0,3857296,Belgium,Jan Vertonghen,77,Open Play,0,0.07045005,0.026463244512037118,8.18596359630313,0.8595744965506752
52099583-c849-48ca-9e9e-ea2569525622,3857296,Belgium,Thomas Meunier,86,Open Play,0,0.04308796,0.029726885394870034,16.18208886392607,0.2998017209913421
14cf62a1-a8b4-48d8-b7cd-1ff6d1356524,3857296,Belgium,Romelu Lukaku Menama,86,Open Play,0,0.4909717,0.4523713833171689,5.889821729050887,1.0919332199098322
5078e0df-5e43-4742-956a-45fd5c985eaf,3857296,Belgium,Romelu Lukaku Menama,89,Open Play,0,0.5721495,0.5567155799609568,3.7483329627982607,1.664273107953487
6480e222-737c-4aed-b197-531c094e9437,3857274,Netherlands,Cody Mathès Gakpo,5,Open Play,1,0.059259485,0.06293210911426775,21.385976713725288,0.3381354381027085
ff1a53d0-f872-4616-8507-eff81ff4f55f,3857274,Ecuador,Enner Remberto Valencia Lastra,10,Open Play,0,0.062208217,0.015905179667449306,16.401219466856727,0.3900105037008405
42373685-6982-43c1-900a-effd6f2a52ac,3857274,Ecuador,Moisés Isaac Caicedo Corozo,23,Open Play,0,0.030668529,0.025457239950041368,25.287348615463824,0.31274961501965054
6bcbde54-278e-4ad6-a4b4-b8a2297b48b3,3857274,Ecuador,Michael Steveen Estrada Martínez,26,Open Play,0,0.069653474,0.286949419219648,9.569221493935652,0.6964928427724001
6e57cb5e-fe39-4d22-ab15-155340299c5e,3857274,Ecuador,Enner Remberto Valencia Lastra,31,Open Play,0,0.029882463,0.0406739972891883,25.467822835884505,0.24058122941463453
02351ac9-8032-4e32-a23a-3700c1017f02,3857274,Ecuador,Enner Remberto Valencia Lastra,46,Open Play,0,0.024015462,0.03449191922419365,12.58769240170731,0.5031261230289509
3e2667b7-6f4a-496d-9cb3-e8efa5f6515a,3857274,Ecuador,Angelo Smit Preciado Quiñónez,47,Open Play,0,0.022953799,0.005605054103126098,23.924046480476505,0.27204040644493904
871c42ca-7750-4de7-93af-f8b750a8e61e,3857274,Ecuador,Pervis Josué Estupiñán Tenorio,47,Open Play,0,0.18923391,0.2433866132531266,8.98943824718764,0.7791099146309529
ce31638e-77ff-4769-9fd0-6493ea1e5fbe,3857274,Ecuador,Pervis Josué Estupiñán Tenorio,48,Open Play,0,0.08083876,0.07767859701545748,18.14745161172775,0.34781740956580987
d53ccaf1-0307-4067-946b-d514978dfae2,3857274,Ecuador,Enner Remberto Valencia Lastra,48,Open Play,1,0.790909,0.8259424687259489,4.428317965096905,1.4584587807390368
606e5dca-fb45-4582-8bc4-b6527ccf65ab,3857274,Ecuador,Enner Remberto Valencia Lastra,58,Open Play,0,0.09564507,0.09452379267253676,18.172781845386247,0.42968009632238285
94f9aa5a-82d1-4ae7-b3ff-122032190f11,3857274,Ecuador,Gonzalo Jordy Plata Jiménez,58,Open Play,0,0.046335444,0.02329085512971974,20.208908926510603,0.3116250949863686
480e1191-458e-4d33-af33-5c6fdf422fe0,3857274,Ecuador,Michael Steveen Estrada Martínez,63,Open Play,0,0.13418972,0.17044237317638702,15.033628969746465,0.5162491646697993
9d22d858-2313-4003-bf87-035723948feb,3857274,Netherlands,Teun Koopmeiners,65,Open Play,0,0.04520454,0.05887086323914255,23.517227727774376,0.3367229234241122
dccdd639-c6b9-4faf-a07e-274f8cbb07d2,3857274,Ecuador,Moisés Isaac Caicedo Corozo,72,Open Play,0,0.03323832,0.029974458847481924,19.86454127333425,0.3411151623490827
d9fc9b92-3403-4914-a4e2-356a1e2ff527,3857274,Ecuador,Angelo Smit Preciado Quiñónez,80,Open Play,0,0.007451811,0.0034208608191692805,30.50409808533929,0.21280282259200414
f4222a25-6e19-4f82-a028-9b485e226ccd,3857274,Ecuador,Angelo Smit Preciado Quiñónez,91,Open Play,0,0.033830326,0.025439776498560756,21.176638071233114,0.37214607026817764
82468ec3-39a3-4a2a-8876-f7444e4d18d6,3857255,Spain,Sergio Busquets i Burgos,6,Open Play,0,0.03268242,0.012158746279165245,23.795167576632025,0.3227262276561059
06f800a8-83c4-4024-a82e-c6fc0b33af5e,3857255,Japan,Junya Ito,7,Open Play,0,0.04214545,0.06697177725687443,14.773286702694158,0.2330189066627143
9c33b0de-c433-49e8-980d-cd5eff16f5d0,3857255,Spain,Álvaro Borja Morata Martín,8,Open Play,0,0.06376064,0.08145689434672286,11.016805344563362,0.6541803436988396
9b897300-f3b0-4bdf-bbb4-a3a31cbe616d,3857255,Spain,Álvaro Borja Morata Martín,11,Open Play,1,0.33106714,0.23152801846139565,4.997999599839924,1.3363581190756553
91c0f01d-e57d-456a-ad9d-eaa9974a9728,3857255,Spain,Álvaro Borja Morata Martín,22,Open Play,0,0.10093839,0.11062209926211969,19.200260414900626,0.33407678229806803
5d9ae612-b0f2-4e38-ad91-1bca50a5c65b,3857255,Japan,Daichi Kamada,35,Open Play,0,0.03356069,0.032489469053939256,19.474342094150447,0.27884496477674475
e0173ae5-f487-4d33-8543-dbfe98355b39,3857255,Spain,Daniel Olmo Carvajal,41,Open Play,0,0.10385344,0.12110209659589413,17.857211428439776,0.4264284723119262
bc946af5-84cd-4f04-a439-78394d428a5a,3857255,Japan,Ritsu Doan,47,Open Play,1,0.027777622,0.03504108982598846,25.09760944791356,0.24884989315631292
62233fb1-7200-49ca-aa10-948d071008f0,3857255,Japan,Ao Tanaka,50,Open Play,1,0.87261814,0.8668454940470819,1.3152946437965882,2.5117970753389396
0e9861a9-0c0f-4398-ba07-9b56b5696d97,3857255,Japan,Takuma Asano,69,Open Play,0,0.13121767,0.1830470852228972,19.84792180556947,0.3914611098837114
c1c5d527-034b-44f2-8b75-627ddf38dc88,3857255,Spain,Marco Asensio Willemsen,73,Open Play,0,0.016301522,0.016709776586420384,22.43412579085711,0.24454886926123084
4c5377bd-6c6a-4e50-b475-6fea2a226c95,3857255,Spain,Daniel Olmo Carvajal,79,Open Play,0,0.01649772,0.017062943349523456,34.283815423607685,0.22847760955714277
526ba5d5-9a4a-4eb6-8703-2e38c0b4e3a5,3857255,Japan,Ko Itakura,82,Open Play,0,0.0504811,0.05329687961838697,16.0312195418814,0.4882328183706661
c0d1a79f-f6c7-46a5-a8d7-e78d77573103,3857255,Spain,Marco Asensio Willemsen,84,Open Play,0,0.02842248,0.02682317207081847,26.165817395984405,0.27075786108606004
1ffc5e2a-e9bd-437e-8ef2-f8a715e4b132,3857255,Spain,Jordi Alba Ramos,88,Open Play,0,0.0241939,0.01755790153880831,25.640007800310823,0.2689636486273852
3f03f538-4d45-4190-8de2-2ad65dd0663a,3857255,Spain,Marco Asensio Willemsen,88,Open Play,0,0.007735879,0.004582618239767018,33.38637446623997,0.18147901334074354
1280d6dd-09c8-485c-9fbd-371ac8726d57,3857255,Spain,Daniel Olmo Carvajal,89,Open Play,0,0.12373556,0.08994636677670512,15.0,0.33176452580243354
596f1016-203d-4a69-b0dc-daa09029b504,3857255,Spain,Daniel Olmo Carvajal,95,Open Play,0,0.008523117,0.00861095638794156,30.897249068485042,0.21644787094883894
f87e24a7-0494-4695-ba45-b9c27ee14946,3857272,England,Harry Kane,9,Open Play,0,0.10607713,0.19760708531999369,11.400438588054403,0.6618990991473915
c0e30aed-d026-4957-8d78-509ab472e2bc,3857272,England,John Stones,9,Open Play,0,0.04222343,0.029873502376417404,10.890362712049582,0.6998928697192438
2cf5b76c-b4b9-4a61-b368-7328525e6a16,3857272,England,Mason Mount,10,Open Play,0,0.019677445,0.00872079690722097,28.800694436072195,0.24848121504049162
aa485bed-2e34-45a2-aa2b-82368fadefed,3857272,United States,Haji Wright,16,Open Play,0,0.048006557,0.04835773655107599,12.522779244241276,0.5944640219627711
f599adfa-210a-4a2a-9e72-13132f299650,3857272,United States,Weston McKennie,25,Open Play,0,0.18268152,0.28972137955446775,9.513148795220223,0.7953646108036554
cd7df5a3-11c8-41d0-9ca5-ef6feea55964,3857272,United States,Yunus Dimoara Musah,28,Open Play,0,0.016826272,0.007673570274994127,30.838450025901107,0.2270308225747041
36012a73-04ec-4435-bb86-ee1e77355d2a,3857272,United States,Christian Pulisic,32,Open Play,0,0.023374733,0.030588254841155942,20.695893312442443,0.2579921257723728
f0fff306-21ef-46ac-be68-450af71b5cc5,3857272,United States,Sergino Dest,40,Open Play,0,0.056137927,0.0925589133347467,15.981239000778388,0.36397895650964435
6aa8c0c8-9918-4e7d-9a45-6865e641a875,3857272,United States,Christian Pulisic,42,Open Play,0,0.05394238,0.0930828330667827,10.384603988597735,0.7166055841110158
39d896cf-f401-446a-8977-b0a1b81d522a,3857272,England,Bukayo Saka,44,Open Play,0,0.08680134,0.15392489533830822,7.839005038906401,0.8747937145970992
e88f5744-6bea-4a45-8192-3ab30fba9225,3857272,England,Mason Mount,45,Open Play,0,0.0710417,0.14653890528965827,21.12865353021816,0.3542667017056054
5a869d53-76fe-41ac-83e0-39907f59bcd9,3857272,United States,Haji Wright,48,Open Play,0,0.0422633,0.06232553567226545,17.864489917151285,0.34225052273697465
612549e8-1e30-47c5-94dc-00aa93818c47,3857272,United States,Weston McKennie,48,Open Play,0,0.032319076,0.02786255400698584,25.01699422392706,0.2663699810412434
e2546cad-946c-42d7-809f-71b8feb565c7,3857272,United States,Christian Pulisic,57,Open Play,0,0.025169194,0.024627406332165706,26.144406667583798,0.24880648661299093
be0a885b-0523-4ed4-99ca-fdd4121209d5,3857272,United States,Christian Pulisic,61,Open Play,0,0.033566043,0.04203815834903828,24.700202428320303,0.32109395567287863
3e1d3da1-96d0-4420-ba9c-dd49658072d5,3857272,England,Marcus Rashford,86,Open Play,0,0.009332121,0.011089775789307917,24.260667756679744,0.2025691422765695
ab3fd1ea-a8c3-487b-a32a-07d0b7603ff2,3857272,England,Harry Maguire,90,Open Play,0,0.05556727,0.07518270788371428,10.404806581575647,0.7192748940448984
654f8fdc-223a-4074-9ac3-bf5ccbd27083,3857272,England,Harry Kane,92,Open Play,0,0.06991791,0.10517722354888472,8.836288813749805,0.8481177252640372
28e9322f-9f3e-4c71-b494-d1729585f4fb,3857278,United States,Yunus Dimoara Musah,8,Open Play,0,0.045798708,0.021371145702546213,19.582900704441105,0.40144820803636805
519a5012-c032-4962-bc66-7b72b7533891,3857278,United States,Christian Pulisic,10,Open Play,0,0.080380306,0.09049797457570648,10.83374358197572,0.6632317072149522
c5d602ac-a87c-4561-8a46-d0320eb62e7b,3857278,United States,Joshua Sargent,27,Open Play,0,0.040954046,0.03870445693563327,22.43680012836055,0.33192668128969915
bec32e0c-42b3-4387-8ef5-3f5fb13ee5cb,3857278,United States,Timothy Weah,27,Open Play,0,0.12157792,0.11518184917916861,11.086027241532467,0.6566894371805597
6148cab2-e64c-44ec-b397-cdc3c33bbbb9,3857278,United States,Sergino Dest,29,Open Play,0,0.05512647,0.07739809856364817,20.418863827353377,0.3571323766572058
aad598e1-48e0-4035-a905-96f8614dd026,3857278,United States,Timothy Weah,32,Open Play,0,0.04585104,0.034478390629297764,18.069310999592652,0.2833117225447744
e3b647a1-3b4c-4b02-89f5-fedb8ae83755,3857278,United States,Sergino Dest,36,Open Play,0,0.043695714,0.014031941512887131,20.838665984174707,0.3315804433151038
7b3d45a1-1640-4268-b448-10d784498599,3857278,United States,Christian Pulisic,37,Open Play,1,0.5303789,0.5570093105888299,5.069516742254635,1.3282200614485984
2d521fe0-2d37-4bfb-9db4-a0c6b9959173,3857278,United States,Joshua Sargent,41,Open Play,0,0.011004616,0.04057566959669115,17.867568385205637,0.15183149484567762
402f4792-19bd-479a-840a-3d7f6a802da7,3857278,United States,Joshua Sargent,46,Open Play,0,0.05674209,0.06811930910862396,17.861690849412884,0.2581032190485129
59597c3f-d84d-467b-a791-46d9ffd85032,3857278,Iran,Saman Ghoddos,51,Open Play,0,0.39133456,0.2780478137690474,6.041522986797291,1.1610564029394306
8b5ef54e-6498-4577-a84b-73391001783c,3857278,United States,Yunus Dimoara Musah,68,Free Kick,0,0.080397844,0.12816170089461942,23.235533133543548,0.3377601680230903
3f1dc4fc-97b1-4780-a60e-a1869374a02c,3857278,Iran,Saeid Ezatolahi Afagh,69,Open Play,0,0.006830182,0.012288446616122538,34.407557309405156,0.19741531944151353
3e001ba1-eb31-4eac-93f6-b830ce2ef39d,3857278,Iran,Morteza Pouraliganji,92,Open Play,0,0.21722858,0.08730052549474601,10.017983829094554,0.7065138471510297
75c5c6de-a765-4e21-ad34-f85fbe75a705,3857278,Iran,Mehdi Taremi,97,Open Play,0,0.30539662,0.5697913782231525,8.914033879226627,0.8428130841583977
5994da52-68c1-4f92-9588-c2085766ca21,3857278,United States,Haji Wright,99,Open Play,0,0.057746947,0.09152122425575042,21.936727194365165,0.2508268450098917
58d90922-71f3-410a-bc38-8f5c2019b615,3857277,Morocco,Noussair Mazraoui,6,Open Play,0,0.026111592,0.013107203796260975,24.446063077722755,0.30765033999566366
dcadf5ce-e3d0-422d-a78c-d3d694e5bf65,3857277,Morocco,Hakim Ziyech,12,Open Play,0,0.052363984,0.06836490118252471,18.398369492974094,0.4220155628149363
bf3be226-4745-41c9-a03c-33e426012eb3,3857277,Croatia,Ivan Perišić,16,Open Play,0,0.00976612,0.018213167430171352,37.64797471312367,0.2087085985142077
425c6a82-408c-48d1-bf9a-ed48bd5dc7c3,3857277,Morocco,Sofiane Boufal,18,Open Play,0,0.04188839,0.05730893436836671,24.24417455802527,0.3151356561916886
14098b9f-cbea-4d3c-81d1-03adff5672cb,3857277,Morocco,Hakim Ziyech,20,Free Kick,0,0.06625415,0.039500653742429837,25.63220630378899,0.3081126642706908
ec8752a1-09be-4e88-9523-785d2088a9d0,3857277,Morocco,Youssef En-Nesyri,24,Open Play,0,0.03416934,0.08681688884762111,8.780091115700339,0.28050348837802563
a0ba5f98-89ba-4320-92bd-1fec8459cf57,3857277,Croatia,Nikola Vlašić,45,Open Play,0,0.44776994,0.4501325127683602,6.824954212300618,0.9459660411875366
4dd10d36-cfb7-4d79-bf8d-06ff722c2431,3857277,Croatia,Nikola Vlašić,46,Open Play,0,0.06879163,0.07287214882700736,16.00781059358212,0.45788711169059276
095bfd2a-f7a0-4830-9412-0c6d09ddfa41,3857277,Croatia,Luka Modrić,46,Open Play,0,0.073204115,0.07659418024795253,21.211553455605276,0.3725905650117891
5b0851c2-4469-45bf-891a-7d71dca0dcc0,3857277,Morocco,Sofiane Boufal,50,Open Play,0,0.042848527,0.03821167878685738,26.037665025881257,0.3044496024341365
2e7a7ec5-3b5b-4eb5-93da-d2e4bfa3203c,3857277,Morocco,Noussair Mazraoui,50,Open Play,0,0.07962643,0.04987203817773303,11.778370006074697,0.29728465178731567
cfaaca3f-cf24-4d24-9223-a2c13ff5e288,3857277,Croatia,Dejan Lovren,51,Open Play,0,0.2503287,0.13953973388666685,7.39797269527267,0.9852080302796822
ac96c1c1-7a1a-4797-b198-fd1e872f2328,3857277,Morocco,Achraf Hakimi Mouh,64,Open Play,0,0.019376563,0.01791249921033725,32.626676202150904,0.23586960333565796
80f6a8f8-8c52-49e0-ba91-32b59cbe6330,3857273,Wales,Neco Williams,2,Open Play,0,0.023614733,0.013441606933496964,26.63174797117155,0.232296333244875
7884c3bd-f0a1-4579-871c-aaf8aaa99707,3857273,Iran,Sardar Azmoun,6,Open Play,0,0.035244513,0.03791211427720782,24.4393125926242,0.30405990073510225
6cfde0ac-0cc5-4ca1-809c-e801da828e67,3857273,Wales,Kieffer Roberto Francisco Moore,11,Open Play,0,0.12850787,0.30491199875986297,9.529428104561159,0.7318615947948184
f0473e80-a9cc-472a-976f-6fad6237045d,3857273,Iran,Ahmad Nourollahi,19,Open Play,0,0.017788952,0.034940895664518405,25.22399651125888,0.3060717614744081
e980db93-12d8-41fe-b2cf-c2eb5f664ed2,3857273,Iran,Sardar Azmoun,22,Open Play,0,0.07202582,0.058830279329816604,11.672617529928756,0.6052635278237906
b37c4059-f00c-411b-93d6-e3c13355a153,3857273,Wales,Gareth Frank Bale,28,Open Play,0,0.02170084,0.03287241797713217,31.296325662927263,0.25271499065655123
a5b8bd42-1a05-4736-9b49-f8fa2c482fb4,3857273,Wales,Harry Wilson,41,Open Play,0,0.030164797,0.03668328023189548,20.57692882818036,0.2773852238265922
5c88d05d-90ee-4bdb-9ff9-e1ba0bfbfc87,3857273,Iran,Mehdi Taremi,48,Open Play,0,0.08566745,0.05869013221055397,14.350261321662401,0.5421289003150008
4ca88dcd-a77a-4f18-9260-5e4c78aed749,3857273,Iran,Ahmad Nourollahi,49,Open Play,0,0.011584845,0.005446933336327988,34.58612438536587,0.22393799760127822
28273718-4d73-45d9-a725-ea76f72ea217,3857273,Iran,Sardar Azmoun,50,Open Play,0,0.28799564,0.1662572388740554,13.93161871427725,0.42219766017082394
4938ed57-19a7-4bca-bafe-9273a5ff5884,3857273,Iran,Ali Gholizadeh,51,Open Play,0,0.04282673,0.026375450687710415,24.162781296862327,0.310806730695449
9a788179-9c98-49e9-a51e-80a48d401785,3857273,Iran,Sardar Azmoun,51,Open Play,0,0.21401532,0.1874263455071708,9.769339793455849,0.7363092639388771
c56eba74-325b-4086-96fd-4e71009b673a,3857273,Wales,Kieffer Roberto Francisco Moore,52,Open Play,0,0.22100283,0.3986823383442187,5.600892785976173,1.240299250437177
b7ee560e-c8ec-4d62-913b-1bd6a7127634,3857273,Iran,Ehsan Hajsafi,55,Open Play,0,0.068153165,0.04107648085536619,16.875129629131745,0.42980455600271117
90938502-17e3-45fc-91f3-4027148cce77,3857273,Iran,Mehdi Taremi,63,Open Play,0,0.075855605,0.10132637018447095,16.69640679906908,0.3742311758118225
ad20430a-333f-4c8a-85e7-926d8420a96c,3857273,Iran,Ahmad Nourollahi,69,Open Play,0,0.015279148,0.012985267084353345,30.026821343592133,0.26043090072594455
ab1647b5-fde6-43ac-a3f6-fa7b2dca3aa6,3857273,Iran,Morteza Pouraliganji,71,Open Play,0,0.05160931,0.024720720630876783,19.258504614844842,0.4084672864081431
64de55f7-5283-4082-9666-c662724d0b45,3857273,Iran,Saeid Ezatolahi Afagh,72,Open Play,0,0.047915842,0.0707992344471461,22.510886255321,0.3225206218392467
